Scan,Type,BCID,sigma,sigmaErr,Amp,AmpErr,Mean,MeanErr,Const,ConstErr,CapSigma,CapSigmaErr,peak,peakErr,area,areaErr,fitStatus,chi2,ndof
1,X,1,0.13341625863313647,0.0,0.012294244162161613,2.5117501068443014e-05,0.001398640366209207,0.0002358221806006393,4.2070766083616705e-05,2.0151585761440916e-06,0.13341625863313647,0.0,0.012294244162161613,2.5117501068443014e-05,0.0041115021882047464,8.399919445473346e-06,0,34.93940011402424,21
1,X,41,0.1370326740511567,0.0,0.014661398641371077,2.4867391954233336e-05,0.0007394358145610915,0.00019158945468558618,4.434813325370046e-05,2.1135151020046376e-06,0.1370326740511567,0.0,0.014661398641371077,2.4867391954233336e-05,0.005036043457553414,8.541699848754803e-06,0,63.85984612415983,21
1,X,81,0.13587463290663018,0.0,0.015203554757355657,2.797820822675729e-05,0.0011528333911555823,0.00020026486743300384,4.509183984555076e-05,2.13269995983978e-06,0.13587463290663018,0.0,0.015203554757355657,2.797820822675729e-05,0.005178136093905308,9.529019507209533e-06,0,76.04825304732042,21
1,X,121,0.13616202431112698,0.0,0.015494573608750874,2.9166587450975023e-05,0.0008800570008955733,0.00021801183888053857,3.827307011760983e-05,1.8145793413471021e-06,0.13616202431112698,0.0,0.015494573608750874,2.9166587450975023e-05,0.005288415422607852,9.954777381770863e-06,0,40.34822712698323,21
1,X,161,0.13200514448676237,0.0,0.016392232558946854,2.7488323832377118e-05,0.0010317974336082954,0.0001765929959068295,3.864152184959113e-05,1.793731537992337e-06,0.13200514448676237,0.0,0.016392232558946854,2.7488323832377118e-05,0.00542399022040738,9.095551756360851e-06,0,44.693347041036446,21
1,X,201,0.13118002184971372,0.0,0.016351829731491484,2.6738945204697372e-05,0.000959734111628938,0.00017646406228791065,4.4703365002859984e-05,1.7472194136375363e-06,0.13118002184971372,0.0,0.016351829731491484,2.6738945204697372e-05,0.005376801323994607,8.79228797875469e-06,0,76.15562107192383,21
1,X,241,0.13216248704133007,0.0,0.016208790300306027,2.7887523313193553e-05,0.0008871673602959535,0.00019004314857276318,4.1704783429802327e-05,1.4460553438319641e-06,0.13216248704133007,0.0,0.016208790300306027,2.7887523313193553e-05,0.005369684145446467,9.23864082489838e-06,0,76.81264603467062,21
1,X,281,0.13128918186637153,0.0,0.016575118869474128,3.019803222042053e-05,0.00095768425788843,0.00017844402809345203,3.835067503936862e-05,1.879711730216616e-06,0.13128918186637153,0.0,0.016575118869474128,3.019803222042053e-05,0.0054547585017095624,9.937966314836104e-06,0,65.27416558306601,21
1,X,872,0.13250705253785172,0.0,0.016112758360689598,2.838312227434847e-05,0.0010037091212897421,0.00018604842379322154,3.869604512885705e-05,1.8495927703723911e-06,0.13250705253785172,0.0,0.016112758360689598,2.838312227434847e-05,0.00535178702162434,9.427338387425168e-06,0,100.6596291743652,21
1,X,912,0.13151704916061838,0.0,0.0161537525426337,2.7778771469592267e-05,0.0013407663487136835,0.00019421730908030836,4.153897650611027e-05,1.8323097927308583e-06,0.13151704916061838,0.0,0.0161537525426337,2.7778771469592267e-05,0.005325316396999245,9.157670752049046e-06,0,60.23765447991491,21
1,X,952,0.13062820435542877,0.0,0.01637502004594303,2.6000845195109574e-05,0.0011207122301160023,0.00016692213765333178,4.3608138345461734e-05,1.6881255802347908e-06,0.13062820435542877,0.0,0.01637502004594303,2.6000845195109574e-05,0.005361776803234032,8.513621860643588e-06,0,84.99724218318975,21
1,X,992,0.13494653774664878,0.0,0.015660660515373844,3.065312608736396e-05,0.0011763355538364246,0.00020811800058383826,3.279689439769085e-05,1.5995143434907613e-06,0.13494653774664878,0.0,0.015660660515373844,3.065312608736396e-05,0.00529738766532543,1.0368751169815566e-05,0,65.21910831676227,21
1,X,1032,0.13377955449324408,0.0,0.015939853409950435,2.5826013385110304e-05,0.0005282480953229117,0.00021344545248111287,3.4035540933802236e-05,5.183323223967307e-07,0.13377955449324408,0.0,0.015939853409950435,2.5826013385110304e-05,0.0053452005280689935,8.6603820520604e-06,0,46.5348926519573,21
1,X,1072,0.1297741214973139,0.0,0.016646796486199572,2.9815690895835783e-05,0.0009916582481057203,0.0001913211900580438,4.448209012070714e-05,1.662791957212363e-06,0.1297741214973139,0.0,0.016646796486199572,2.9815690895835783e-05,0.005415127691071781,9.698909548892862e-06,0,74.43821148587196,21
1,X,1112,0.13313182291726647,0.0,0.016069180382986763,2.924957805444678e-05,0.0011609183171699987,0.00018518579162020066,4.041957138611552e-05,1.899943925793289e-06,0.13313182291726647,0.0,0.016069180382986763,2.924957805444678e-05,0.005362478188626013,9.760934945353533e-06,0,61.03377446408486,21
1,X,1152,0.13374752986045496,0.0,0.016070098269993283,3.204979339249377e-05,0.0009791437308943485,0.00019846253584074387,4.0809231526593994e-05,1.9791459733939347e-06,0.13374752986045496,0.0,0.016070098269993283,3.204979339249377e-05,0.005387586259505056,1.0744864381059417e-05,0,61.065425746084834,21
1,X,1783,0.13053152642827356,0.0,0.01651281922500766,2.8581444452047207e-05,0.0016052928938778573,0.0001820483983299407,3.564223170710257e-05,1.8929001193940273e-06,0.13053152642827356,0.0,0.01651281922500766,2.8581444452047207e-05,0.005402895619149447,9.351677561216534e-06,0,40.249468747367835,21
1,X,1823,0.13207833270183617,0.0,0.015906889927452178,3.2344563521592414e-05,0.000905836121811637,0.00019128839272413638,3.7009579566240625e-05,1.6468499407126803e-06,0.13207833270183617,0.0,0.015906889927452178,3.2344563521592414e-05,0.005266314460265892,1.070835615017258e-05,0,50.53272306202975,21
1,X,1863,0.13178607274738252,0.0,0.016107506447466613,2.4913806557142093e-05,0.0010533319508898907,0.00018889445858977244,3.3580040920465625e-05,1.6245843053094862e-06,0.13178607274738252,0.0,0.016107506447466613,2.4913806557142093e-05,0.005320932678102636,8.229994374248712e-06,0,47.29924859116081,21
1,X,1903,0.13122546380016628,0.0,0.016340325992135724,2.696550313848081e-05,0.0010482344163410822,0.00019935947969154465,3.615782384153776e-05,1.813664028857407e-06,0.13122546380016628,0.0,0.016340325992135724,2.696550313848081e-05,0.005374879932019915,8.869856191706063e-06,0,43.31332710429184,21
1,X,1943,0.12804013548176382,0.0,0.017204620133143216,3.104042680788072e-05,0.0010530853703468893,0.00019909642236065877,4.144584049242839e-05,1.8418119385937868e-06,0.12804013548176382,0.0,0.017204620133143216,3.104042680788072e-05,0.005521806038064718,9.96239468499952e-06,0,55.88976339966319,21
1,X,1983,0.13193235487977387,0.0,0.015897444970537897,2.7773758105156562e-05,0.001291746356962826,0.00019099220447567846,3.7818269904135726e-05,1.919519804315371e-06,0.13193235487977387,0.0,0.015897444970537897,2.7773758105156562e-05,0.005257370438210263,9.18493098046008e-06,0,51.69139542007074,21
1,X,2023,0.1296541947064594,0.0,0.016593267068774665,3.14641683043292e-05,0.0014677224748356119,0.00019466701043066752,3.4782389242549725e-05,1.5864166581908135e-06,0.1296541947064594,0.0,0.016593267068774665,3.14641683043292e-05,0.005392726680126193,1.0225693299545435e-05,0,43.0672717720525,21
1,X,2063,0.1308780862178767,0.0,0.016340254843319316,2.9659962180002097e-05,0.0013634987267742355,0.00017990420321450844,3.1899702606179584e-05,1.6839746853328228e-06,0.1308780862178767,0.0,0.016340254843319316,2.9659962180002097e-05,0.005360628309574234,9.730327614077917e-06,0,54.179404289398086,21
1,X,2654,0.12693690989009893,0.0,0.017749938781125612,3.396348489875262e-05,0.001100350599630951,0.00018665567384162397,3.773721428541488e-05,1.323170431798971e-06,0.12693690989009893,0.0,0.017749938781125612,3.396348489875262e-05,0.005647740262945624,1.0806625504342544e-05,0,72.39715924775004,21
1,X,2694,0.13026707322151576,0.0,0.016473566305659524,2.9650736759307174e-05,0.001137592078671218,0.00018920979771232404,4.0204478920931596e-05,1.574310624521126e-06,0.13026707322151576,0.0,0.016473566305659524,2.9650736759307174e-05,0.005379132204286506,9.681888549416044e-06,0,50.282492236172224,21
1,X,2734,0.12912219421634338,0.0,0.016893524272241268,2.77653237369747e-05,0.0014830738392387882,0.00017976058564482243,4.1072517409333486e-05,1.4316557663987535e-06,0.12912219421634338,0.0,0.016893524272241268,2.77653237369747e-05,0.0054677807523532025,8.986561966903574e-06,0,48.106630727694046,21
1,X,2774,0.12710083094626443,0.0,0.0174712866957434,2.929897685787187e-05,0.00115604460814563,0.0001905499178449044,3.8642773599601445e-05,1.5106473551362837e-06,0.12710083094626443,0.0,0.0174712866957434,2.929897685787187e-05,0.005566256488269239,9.33449395427257e-06,0,37.479592248884444,21
1,X,2814,0.1294785726542742,0.0,0.016963701210331927,2.8586332942306067e-05,0.0010383372839863484,0.0001811657620117155,3.9815322130782875e-05,1.3721991061987894e-06,0.1294785726542742,0.0,0.016963701210331927,2.8586332942306067e-05,0.005505648128940393,9.277827316435914e-06,0,50.86398365533829,21
1,X,2854,0.13108355168223143,0.0,0.01617785609643486,2.9125562792406865e-05,0.0009419221800667618,0.00018890286999721963,4.2523623348407755e-05,1.7804703495946638e-06,0.13108355168223143,0.0,0.01617785609643486,2.9125562792406865e-05,0.005315683345447448,9.570011510764982e-06,0,70.38335970665415,21
1,X,2894,0.12842246718545625,0.0,0.017045590703347328,2.915262876480856e-05,0.001085445572203206,0.00015608537414203678,3.8835656643763096e-05,1.4480850885162368e-06,0.12842246718545625,0.0,0.017045590703347328,2.915262876480856e-05,0.005487101569065676,9.384446559916366e-06,0,90.86523992528781,21
1,X,2934,0.1256288854122399,0.0,0.01778865750044538,2.980415353534499e-05,0.0016221153914976717,0.00016187348135887012,3.743538428525872e-05,1.197070800775523e-06,0.1256288854122399,0.0,0.01778865750044538,2.980415353534499e-05,0.005601735700994927,9.385474473984115e-06,0,69.41649261589318,21
10,Y,1,0.16198715754776155,0.0,0.012982573257302165,2.4840526322681038e-05,-0.0020850223020172287,0.00024084076543279072,1.467714838554457e-15,4.853101766152945e-07,0.16198715754776155,0.0,0.012982573257302165,2.4840526322681038e-05,0.005271464677771991,1.0086286785528186e-05,0,82.98457692958115,21
10,Y,41,0.13247238457546492,0.0,0.015474005962108383,2.8057789528023474e-05,-0.00236787286917334,0.00019276098809136978,3.114580887672858e-05,1.7535260500370353e-06,0.13247238457546492,0.0,0.015474005962108383,2.8057789528023474e-05,0.0051382833292896,9.316842228288497e-06,0,30.29331087106783,21
10,Y,81,0.12885797090142004,0.0,0.01580728304589127,2.7283677056244812e-05,-0.0022301714218614923,0.0001925260573017278,3.348082644206552e-05,1.4523090055887379e-06,0.12885797090142004,0.0,0.01580728304589127,2.7283677056244812e-05,0.005105737142496798,8.812601313301938e-06,0,29.219197922526877,21
10,Y,121,0.12634200554264308,0.0,0.016285653872975012,3.376809308566297e-05,-0.00178266029392996,0.0002039188335309761,2.8110901566883452e-05,1.137311617727676e-06,0.12634200554264308,0.0,0.016285653872975012,3.376809308566297e-05,0.00515754351685805,1.0694099907135331e-05,0,46.61198783351345,21
10,Y,161,0.12331310372460672,0.0,0.017125370174666605,3.164473872897491e-05,-0.0025180367752119376,0.0001962724957148686,2.8371010727993306e-05,1.0679645163377817e-06,0.12331310372460672,0.0,0.017125370174666605,3.164473872897491e-05,0.005293453846370918,9.781392298899959e-06,0,50.60788373317049,21
10,Y,201,0.1246724337830437,0.0,0.016896576125869818,3.000216419981819e-05,-0.002276090278808797,0.0001797897772325041,3.215718659985989e-05,1.4248733951813276e-06,0.1246724337830437,0.0,0.016896576125869818,3.000216419981819e-05,0.005280305878065805,9.375899756190405e-06,0,65.75256211538243,21
10,Y,241,0.12499848338557211,0.0,0.01681793548679549,3.069624562894222e-05,-0.0020186981124422506,0.0001756023624036745,2.9214442707383158e-05,1.191676096151118e-06,0.12499848338557211,0.0,0.01681793548679549,3.069624562894222e-05,0.005269475141643272,9.617892957817951e-06,0,112.35103931131412,21
10,Y,281,0.12250102758265702,0.0,0.0172068581834719,3.098346154015394e-05,-0.0019962146416294983,0.00016879353663903064,3.0550799074074986e-05,1.1500656549906511e-06,0.12250102758265702,0.0,0.0172068581834719,3.098346154015394e-05,0.005283615982801679,9.513922347156063e-06,0,47.94489884738084,21
10,Y,872,0.12347444878546988,0.0,0.01699990152223914,3.476084710089641e-05,-0.0019371510329792704,0.0001867309895282086,2.8625824772414154e-05,1.253228465132595e-06,0.12347444878546988,0.0,0.01699990152223914,3.476084710089641e-05,0.0052615467775277945,1.0758640149097042e-05,0,42.79210782932115,21
10,Y,912,0.12457995127204755,0.0,0.016798325530572686,3.043373100347631e-05,-0.001876010485715995,0.00018175848350101092,3.125789991327233e-05,1.0710922691381515e-06,0.12457995127204755,0.0,0.016798325530572686,3.043373100347631e-05,0.005245707659626698,9.503712470948379e-06,0,61.11961171617728,21
10,Y,952,0.12364971520287193,0.0,0.016949095596300704,2.9017998889453584e-05,-0.0016254837256608945,0.00016498939357934635,3.331900170033875e-05,1.259843388652647e-06,0.12364971520287193,0.0,0.016949095596300704,2.9017998889453584e-05,0.005253268320720479,8.993950941544034e-06,0,111.0893945521626,21
10,Y,992,0.12543792811952245,0.0,0.01643070389140496,3.1841330207656556e-05,-0.002048379618058018,0.00018155207289662222,2.5491579642354934e-05,1.1013152673089446e-06,0.12543792811952245,0.0,0.01643070389140496,3.1841330207656556e-05,0.005166244729962725,1.0011750285778077e-05,0,50.286277117466966,21
10,Y,1032,0.1238196156406763,0.0,0.01689889066572175,3.188760066337881e-05,-0.0025313040886406446,0.00018931552869982788,2.7696552675487986e-05,8.951742647331224e-07,0.1238196156406763,0.0,0.01689889066572175,3.188760066337881e-05,0.005244904463066695,9.89694663065038e-06,0,57.79508882844272,21
10,Y,1072,0.12201923654201377,0.0,0.017362606637774808,2.9329889766900017e-05,-0.0023267575969075117,0.0001728820415787525,3.0257044900744434e-05,9.936883614422579e-07,0.12201923654201377,0.0,0.017362606637774808,2.9329889766900017e-05,0.005310472492884899,8.97074823359763e-06,0,58.559594341135316,21
10,Y,1112,0.12370932411863021,0.0,0.01683704035720831,2.8022063833067257e-05,-0.0019025046262824772,0.00016676947828719247,2.7471614577651572e-05,1.1575647515527088e-06,0.12370932411863021,0.0,0.01683704035720831,2.8022063833067257e-05,0.00522105323269431,8.689453957373561e-06,0,87.5408176017916,21
10,Y,1152,0.1238003875875288,0.0,0.016842958361438315,2.8079244249838738e-05,-0.002209310593329887,0.00016339896884907826,2.9071362073509467e-05,1.1327744173977864e-06,0.1238003875875288,0.0,0.016842958361438315,2.8079244249838738e-05,0.00522673297793478,8.713594652832995e-06,0,75.91167553537309,21
10,Y,1783,0.12156036049270733,0.0,0.017209584254160304,3.3458484022565637e-05,-0.001907930488731133,0.00017790584443548132,3.00186669008512e-05,1.2528477488721332e-06,0.12156036049270733,0.0,0.017209584254160304,3.3458484022565637e-05,0.00524387453683847,1.019502213510674e-05,0,69.53718465942192,21
10,Y,1823,0.12459582782141686,0.0,0.01664829849834062,3.135056290351688e-05,-0.0020445022150666265,0.00017788508269755952,2.6964324371145376e-05,1.135244764974009e-06,0.12459582782141686,0.0,0.01664829849834062,3.135056290351688e-05,0.005199520419674603,9.791264374637238e-06,0,30.17964941612233,21
10,Y,1863,0.12295616769347245,0.0,0.01688180192754603,2.9899974075178e-05,-0.0022001005774692334,0.00016294589200536514,2.503025309296303e-05,1.0528635135226284e-06,0.12295616769347245,0.0,0.01688180192754603,2.9899974075178e-05,0.005203062625206475,9.215333663603488e-06,0,61.30757547065819,21
10,Y,1903,0.12169571011453825,0.0,0.017079112977041268,3.399696710574939e-05,-0.0021717462313045107,0.00019403305982689588,3.0406476133966743e-05,1.2970210756674255e-06,0.12169571011453825,0.0,0.017079112977041268,3.399696710574939e-05,0.005209913523770989,1.0370635695749415e-05,0,72.34898808520956,21
10,Y,1943,0.11921322156254775,0.0,0.017905897058583243,3.6470376338002375e-05,-0.0022165961889208923,0.0001819821387634233,2.9137857253790366e-05,1.0179130545223688e-06,0.11921322156254775,0.0,0.017905897058583243,3.6470376338002375e-05,0.0053506980287301486,1.0898195725148218e-05,0,35.01614185382465,21
10,Y,1983,0.12510812463304805,0.0,0.016694116361500696,3.171568292997549e-05,-0.0021348767321984247,0.00017926135807566927,2.7679578159708897e-05,1.2790445628380057e-06,0.12510812463304805,0.0,0.016694116361500696,3.171568292997549e-05,0.005235267588814171,9.94602429412332e-06,0,40.90503393218286,21
10,Y,2023,0.12235097671892287,0.0,0.017193175452944465,3.479274349973842e-05,-0.002148281840415098,0.00019779340661342827,2.770260972387195e-05,9.847581086877556e-07,0.12235097671892287,0.0,0.017193175452944465,3.479274349973842e-05,0.005272947774426993,1.0670531450415459e-05,0,50.232767653274976,21
10,Y,2063,0.1229267347867794,0.0,0.01699645887175672,2.6657503362096832e-05,-0.0023374451465125994,0.0001564764678599911,2.3679378156470366e-05,8.864474476930072e-07,0.1229267347867794,0.0,0.01699645887175672,2.6657503362096832e-05,0.005237146561503785,8.214019939357595e-06,0,85.86747514962742,21
10,Y,2654,0.11876921118577193,0.0,0.01827176644787939,3.1555876955361e-05,-0.001992690850808174,0.00016312839927656506,2.729272996808252e-05,8.86034288908599e-07,0.11876921118577193,0.0,0.01827176644787939,3.1555876955361e-05,0.005439692393099119,9.394508424858457e-06,0,123.67724418957418,21
10,Y,2694,0.12401453089596252,0.0,0.01712996093288864,3.337626350803308e-05,-0.002158045328542882,0.0001866507732818208,2.897227423197979e-05,1.2826673879756659e-06,0.12401453089596252,0.0,0.01712996093288864,3.337626350803308e-05,0.00532499104186381,1.0375289522694296e-05,0,48.97125480881398,21
10,Y,2734,0.1217173787265423,0.0,0.017606579981843378,3.0741559239371936e-05,-0.001812384740384691,0.00018898605701200656,2.8414644417395496e-05,1.0313247522666949e-06,0.1217173787265423,0.0,0.017606579981843378,3.0741559239371936e-05,0.005371771479254553,9.379256580219898e-06,0,51.17442172351935,21
10,Y,2774,0.12006932289402518,0.0,0.018117426941236314,3.0204532787701406e-05,-0.0019927213326713642,0.00016023278080533793,3.1014000986401836e-05,1.1058327557117448e-06,0.12006932289402518,0.0,0.018117426941236314,3.0204532787701406e-05,0.005452786762103247,9.090632851700785e-06,0,92.88339591220881,21
10,Y,2814,0.12104933595476797,0.0,0.017715823337998798,3.572382129589775e-05,-0.002036325311440221,0.00016880226709180908,2.9351083860060247e-05,1.1562302321455046e-06,0.12104933595476797,0.0,0.017715823337998798,3.572382129589775e-05,0.005375435887113443,1.0839525059324074e-05,0,48.08218429119419,21
10,Y,2854,0.12547948709226475,0.0,0.01689341291011516,2.895397754126379e-05,-0.0022549354642386167,0.00018101512733846898,2.78862961606241e-05,1.2032779722989655e-06,0.12547948709226475,0.0,0.01689341291011516,2.895397754126379e-05,0.00531349243069971,9.106907012971706e-06,0,53.32680998867865,21
10,Y,2894,0.12228010593790994,0.0,0.0175593382095783,2.9776314736984136e-05,-0.0023939511642473445,0.0001642256576701167,2.574067860403151e-05,9.287508762248487e-07,0.12228010593790994,0.0,0.0175593382095783,2.9776314736984136e-05,0.00538212629232044,9.126761186643814e-06,0,74.12053024836605,21
10,Y,2934,0.11948171104657226,0.0,0.01826948152312902,3.0033226490610076e-05,-0.0019765564209677203,0.00015840902526948272,3.251914130077527e-05,1.128293518103672e-06,0.11948171104657226,0.0,0.01826948152312902,3.0033226490610076e-05,0.005471640935427293,8.994838265165854e-06,0,99.12993128455328,21
2,Y,1,0.17077736720002998,0.0,0.012385572645724513,2.295802124346411e-05,0.0006029452922307613,0.0002547532219978959,1.2138360168119644e-05,2.944478718166777e-06,0.17077736720002998,0.0,0.012385572645724513,2.295802124346411e-05,0.005301958683279101,9.827763605642333e-06,0,94.40426224726215,21
2,Y,41,0.13825585156708953,0.0,0.014748161842106639,2.847985485602754e-05,0.0004990068733509393,0.000200857774441585,3.866732950804031e-05,1.4150095179257804e-06,0.13825585156708953,0.0,0.014748161842106639,2.847985485602754e-05,0.0051110643687050684,9.869865339078903e-06,0,35.882588534150074,21
2,Y,81,0.13462656014560526,0.0,0.015153807044072178,2.719160981319203e-05,0.00013159060674546453,0.00019221847980560656,3.471938632893523e-05,1.062285416398023e-06,0.13462656014560526,0.0,0.015153807044072178,2.719160981319203e-05,0.00511378466428988,9.176046445335304e-06,0,90.23444055071732,21
2,Y,121,0.13237434307421006,0.0,0.015517076839457277,2.9406318960508107e-05,8.988511649034482e-05,0.00021545853677381024,3.961023038324463e-05,1.1039767905798845e-06,0.13237434307421006,0.0,0.015517076839457277,2.9406318960508107e-05,0.005148772025337377,9.757406887810952e-06,0,36.56918358076063,21
2,Y,161,0.12873208793189117,0.0,0.01650506524406564,2.9814049641110425e-05,-5.421735672073671e-05,0.00018447055422159313,3.704520148986035e-05,8.996341580158635e-07,0.12873208793189117,0.0,0.01650506524406564,2.9814049641110425e-05,0.005325912079769192,9.62050163282571e-06,0,35.56596417378329,21
2,Y,201,0.12995487884455575,0.0,0.016336315418997677,2.987668998275706e-05,-3.770120704541119e-05,0.00016990153045004722,3.7604493330339885e-05,9.493501815668872e-07,0.12995487884455575,0.0,0.016336315418997677,2.987668998275706e-05,0.005321531447872746,9.732289149895787e-06,0,89.1548388134017,21
2,Y,241,0.13018143135776203,0.0,0.01624850056131046,2.614227046609991e-05,0.0002655055974514887,0.00016089568187998418,3.771959348261078e-05,1.0638129871273799e-06,0.13018143135776203,0.0,0.01624850056131046,2.614227046609991e-05,0.005302153129420972,8.530653067892807e-06,0,110.50000981739997,21
2,Y,281,0.12782788272949297,0.0,0.01666532522351345,3.089062679953459e-05,0.0002756671393538408,0.00020634269385608753,3.913451132282697e-05,1.0123131120942626e-06,0.12782788272949297,0.0,0.01666532522351345,3.089062679953459e-05,0.005339853264428495,9.897881508067049e-06,0,37.27345968060996,21
2,Y,872,0.12942790550279562,0.0,0.016172259941984925,3.167077454097812e-05,5.758534055024747e-05,0.0002055087816025309,3.4842500838050404e-05,1.0745245667667673e-06,0.12942790550279562,0.0,0.016172259941984925,3.167077454097812e-05,0.00524672824708292,1.0274874877552189e-05,0,97.92508653386024,21
2,Y,912,0.1300334205964262,0.0,0.016186627954416694,2.82888952700368e-05,4.6898173012870724e-05,0.00018336730983339048,3.9801555053621264e-05,1.1711710278430883e-06,0.1300334205964262,0.0,0.016186627954416694,2.82888952700368e-05,0.005275957711768714,9.220636662415128e-06,0,49.627205923902764,21
2,Y,952,0.1287796125130828,0.0,0.016453882241355515,2.4040442414472946e-05,-0.00029142067774166615,0.00016675242825454093,3.533542338456819e-05,9.512683972795481e-07,0.1287796125130828,0.0,0.016453882241355515,2.4040442414472946e-05,0.005311356262478635,7.760317747378546e-06,0,75.54086569019935,21
2,Y,992,0.1313562757212288,0.0,0.0156497001757817,2.7360298209289215e-05,-8.60659218770558e-05,0.00020391351876943817,3.55742216278665e-05,1.0350299349126685e-06,0.1313562757212288,0.0,0.0156497001757817,2.7360298209289215e-05,0.0051528414816700415,9.00868885538543e-06,0,57.81683248762968,21
2,Y,1032,0.12963899532177756,0.0,0.01617037334109269,3.173345789266572e-05,-0.00015344961725021307,0.00020072611650789115,3.650528880883852e-05,1.0583865375318737e-06,0.12963899532177756,0.0,0.01617037334109269,3.173345789266572e-05,0.005254672309507817,1.0312002014806608e-05,0,83.54198264127595,21
2,Y,1072,0.12747422476374604,0.0,0.016760049038082172,2.8716537322544207e-05,-8.395973264333233e-05,0.00020711231057819456,3.689043654678148e-05,8.870802858215736e-07,0.12747422476374604,0.0,0.016760049038082172,2.8716537322544207e-05,0.005355346783454691,9.175809416357252e-06,0,52.449163613602366,21
2,Y,1112,0.1290903461874633,0.0,0.016208291541740683,3.062707379276044e-05,-0.0001240459658946542,0.00018404854125398862,3.288784104689746e-05,7.867072773448649e-07,0.1290903461874633,0.0,0.016208291541740683,3.062707379276044e-05,0.005244703479724541,9.910354837893062e-06,0,50.57550270626891,21
